#{"t_start": 1680175651.3070807, "env_id": null}
r,l,t
-228308,3000,17866.068011
-193648,3000,17881.901453
-192832,3000,17897.033095
-194776,3000,17913.002631
-186896,3000,17927.799871
-201016,3000,17942.958904
-204984,3000,17957.824714
-187876,3000,17973.82578
-205004,3000,17990.098886
-198824,3000,18005.322837
-229844,3000,18020.569109
-168608,3000,18036.050631
-208884,3000,18050.975241
-202892,3000,18066.078237
-208120,3000,18081.001475
-203932,3000,18096.771184
-215892,3000,18112.637758
-174816,3000,18128.542327
-194792,3000,18143.99331
-190928,3000,18159.255341
-207624,3000,18174.171056
-224044,3000,18189.610868
-200908,3000,18205.950369
-208924,3000,18221.078037
-190884,3000,18235.651669
-213936,3000,18250.501309
-174820,3000,18265.468539
-196896,3000,18280.721673
-210080,3000,18295.628451
-201616,3000,18310.254528
-194908,3000,18325.331758
-200968,3000,18339.609406
-188748,3000,18354.45046
-206784,3000,18370.033089
-188668,3000,18385.311472
-195736,3000,18400.671339
-212812,3000,18416.073835
-186816,3000,18431.154856
-193472,3000,18445.935974
-174860,3000,18460.983554
-198868,3000,18476.543372
-198696,3000,18491.474561
-206720,3000,18506.323978
