#{"t_start": 1676137631.5010521, "env_id": null}
r,l,t
8626,3000,91941.240686
8668,3000,91951.128768
8434,3000,91960.991991
8316,3000,91970.715104
8476,3000,91979.816372
8840,3000,91989.833874
8746,3000,91999.647492
8216,3000,92009.320104
8774,3000,92018.71985
8310,3000,92028.789796
8574,3000,92038.091698
8760,3000,92048.001263
8494,3000,92057.650148
8358,3000,92067.315673
8616,3000,92076.619915
8568,3000,92085.848457
8580,3000,92095.8706
8674,3000,92105.758927
8430,3000,92115.482825
8858,3000,92125.307453
8642,3000,92134.681128
8466,3000,92144.754681
8576,3000,92154.237119
8906,3000,92163.905537
9086,3000,92173.576377
8704,3000,92183.880314
8678,3000,92193.23988
8792,3000,92203.249264
8794,3000,92212.926428
8578,3000,92222.137294
8474,3000,92231.513742
8376,3000,92241.356294
8656,3000,92251.043715
8358,3000,92261.040368
8436,3000,92270.444225
8686,3000,92280.245913
8622,3000,92289.645337
8922,3000,92299.639061
8736,3000,92309.52183
8932,3000,92319.232007
8608,3000,92329.03687
8412,3000,92338.606123
8824,3000,92348.428007
8662,3000,92358.215882
8874,3000,92367.828607
8690,3000,92377.771845
8728,3000,92387.351643
8962,3000,92397.276624
8632,3000,92406.554526
8532,3000,92431.914353
8504,3000,92441.373776
8110,3000,92450.520585
8872,3000,92460.261551
8574,3000,92469.757668
8444,3000,92479.173335
8534,3000,92488.711695
8712,3000,92498.465746
8388,3000,92507.758878
8492,3000,92517.290751
8764,3000,92526.599023
8554,3000,92535.793967
8890,3000,92545.714009
8494,3000,92555.056264
8524,3000,92564.207922
8508,3000,92574.387144
8426,3000,92583.791397
8736,3000,92593.727146
8510,3000,92603.56437
8290,3000,92612.787164
8382,3000,92622.648712
9088,3000,92632.21808
8552,3000,92641.478691
8618,3000,92651.555974
8744,3000,92661.22387
8536,3000,92671.093134
8758,3000,92680.391068
8910,3000,92690.107244
8776,3000,92700.394515
8498,3000,92710.01768
8452,3000,92718.624956
8502,3000,92727.746977
8726,3000,92736.866458
8550,3000,92745.959799
8960,3000,92755.124614
8616,3000,92764.20605
8626,3000,92773.22159
8388,3000,92783.018959
8786,3000,92792.014459
8646,3000,92800.957256
8934,3000,92810.071928
8724,3000,92818.92751
8648,3000,92827.94248
8554,3000,92837.005827
8480,3000,92846.129113
8480,3000,92855.14415
8444,3000,92864.691419
8574,3000,92873.462239
8796,3000,92882.302627
8646,3000,92890.97513
9124,3000,92900.206865
8682,3000,92909.574433
8898,3000,92918.682611
8804,3000,92928.44258
8642,3000,92937.864174
8772,3000,92947.081102
8624,3000,92956.022668
8648,3000,92965.448984
8590,3000,92974.209054
8658,3000,92983.156888
8284,3000,92992.174584
8604,3000,93001.660379
8918,3000,93010.870475
8474,3000,93020.222623
8206,3000,93029.466285
8376,3000,93038.803131
8522,3000,93047.880122
8732,3000,93070.438843
8734,3000,93079.170273
8258,3000,93088.183653
8596,3000,93097.25545
