#{"t_start": 1680175705.9355333, "env_id": null}
r,l,t
-276257,3000,8633.93586
-259243,3000,8649.128788
-305291,3000,8663.344721
-293262,3000,8678.418207
-294252,3000,8693.054459
-293251,3000,8708.01698
-312241,3000,8723.429182
-286275,3000,8737.748943
-258252,3000,8752.707975
-273253,3000,8767.110771
-297287,3000,8781.869762
-270256,3000,8796.824867
-277275,3000,8811.87101
-278261,3000,8826.455701
-286268,3000,8841.005593
-294244,3000,8863.310747
-262277,3000,8878.122573
-263228,3000,8892.898798
-284268,3000,8907.362428
-273267,3000,8922.435794
-284284,3000,8936.970881
-265243,3000,8952.05248
-271277,3000,8967.24451
-286265,3000,8982.536069
-279276,3000,8997.059864
-261272,3000,9011.961823
-282286,3000,9026.61683
-285245,3000,9041.573449
-271270,3000,9056.201122
-312278,3000,9071.688128
-235247,3000,9086.304987
-255215,3000,9101.502416
-301263,3000,9115.748269
-262253,3000,9130.393901
-278260,3000,9145.606755
-246226,3000,9160.587242
-288273,3000,9175.096665
-278270,3000,9189.4673
-265250,3000,9205.05346
-274230,3000,9220.151423
-263228,3000,9234.925727
-269244,3000,9249.868368
-277251,3000,9264.4659
-290278,3000,9278.943961
-291285,3000,9294.156596
-274240,3000,9308.690555
-292257,3000,9323.956722
-275246,3000,9338.044148
-267228,3000,9352.700838
-265248,3000,9367.229664
-279262,3000,9381.934507
-258275,3000,9396.372463
-281278,3000,9411.061264
-258252,3000,9424.626931
-257247,3000,9440.213634
-261272,3000,9454.525793
-323232,3000,9469.812123
-246223,3000,9484.066858
-251238,3000,9497.933936
-268239,3000,9511.974604
-290236,3000,9526.391119
-263253,3000,9540.356225
-286223,3000,9554.730855
-273231,3000,9569.277937
-268232,3000,9583.317259
-278237,3000,9598.206682
-275256,3000,9612.816249
-242255,3000,9627.146164
-268223,3000,9642.048224
-263238,3000,9657.00282
-271247,3000,9672.280257
-268257,3000,9687.126016
-257245,3000,9701.29358
-283253,3000,9715.627391
-277238,3000,9730.584851
-280270,3000,9745.055659
-278276,3000,9759.504401
-271238,3000,9774.305706
-252245,3000,9788.177965
-300260,3000,9802.81936
-246256,3000,9817.188038
-262241,3000,9831.729726
-247245,3000,9853.784093
-244246,3000,9867.077972
-275248,3000,9882.173491
-247226,3000,9896.614919
-282250,3000,9911.009987
-265259,3000,9925.333407
-272239,3000,9939.687757
-275256,3000,9954.048144
-259239,3000,9968.671671
-279244,3000,9983.722536
-263249,3000,9997.774184
-254215,3000,10011.83121
-276234,3000,10025.954123
-273254,3000,10040.086512
-264231,3000,10054.881679
-250254,3000,10069.025228
-267253,3000,10084.403425
-260218,3000,10099.315049
-270257,3000,10113.68789
-288250,3000,10128.237546
-250238,3000,10142.96047
-262224,3000,10157.166946
-241239,3000,10171.1315
-265231,3000,10185.827916
-263243,3000,10200.211112
-270213,3000,10215.194205
-265233,3000,10229.630151
-238243,3000,10243.742844
-248220,3000,10258.13912
-277245,3000,10272.797032
-286264,3000,10287.410886
-264257,3000,10302.410812
-243198,3000,10316.769323
-274242,3000,10331.571298
-272245,3000,10346.221879
-283248,3000,10360.928197
-255241,3000,10375.429206
-247253,3000,10390.558275
-248243,3000,10404.742558
-239201,3000,10418.881022
-276235,3000,10433.648781
-263259,3000,10448.018175
-253216,3000,10462.578461
-260252,3000,10476.401431
-271243,3000,10490.420558
-238219,3000,10504.891936
-278229,3000,10520.047828
-277241,3000,10534.342618
-241223,3000,10548.223047
-267236,3000,10563.272965
-248238,3000,10578.130434
-275244,3000,10592.670011
-249234,3000,10606.634308
-252247,3000,10620.983537
-267233,3000,10635.095832
-279230,3000,10649.989497
-265242,3000,10664.510911
-252227,3000,10678.612959
-245220,3000,10693.280814
-246233,3000,10707.679045
-243218,3000,10722.114467
-257214,3000,10737.16605
-268241,3000,10752.094647
-272269,3000,10766.538861
-247217,3000,10781.190816
-245236,3000,10795.608358
-239233,3000,10816.324296
-256237,3000,10830.63212
-227237,3000,10844.483737
-265231,3000,10859.451112
-275277,3000,10874.094897
-272246,3000,10888.029532
-268246,3000,10902.38821
-234255,3000,10916.485352
-261230,3000,10931.021372
-244220,3000,10944.955933
-249245,3000,10959.485335
-250223,3000,10974.201956
-252238,3000,10988.675838
-251213,3000,11003.566302
-247224,3000,11017.660647
-258252,3000,11032.187886
-237227,3000,11046.128829
-267256,3000,11060.588744
-244250,3000,11074.51631
-237224,3000,11088.728504
-258214,3000,11103.500169
-264231,3000,11117.61241
-258240,3000,11131.574832
-261212,3000,11145.948468
-281235,3000,11160.712221
-236211,3000,11175.601431
-281260,3000,11189.881794
-228216,3000,11204.634069
-230215,3000,11219.61124
-255237,3000,11233.776748
-274240,3000,11248.01073
-256232,3000,11262.496527
-257236,3000,11277.097557
-218201,3000,11291.535753
-261217,3000,11306.196881
-224218,3000,11320.058154
-245213,3000,11334.506036
-259212,3000,11348.609615
-240210,3000,11363.263278
-253255,3000,11377.364625
-288235,3000,11391.872197
-251212,3000,11406.393366
-236225,3000,11421.104978
-217211,3000,11435.216586
-241234,3000,11449.187786
-226206,3000,11462.447794
-234230,3000,11476.32129
-265241,3000,11491.148346
-258232,3000,11505.687246
-252213,3000,11519.757629
-259248,3000,11534.078624
-239228,3000,11547.933286
-230236,3000,11562.265178
-246216,3000,11577.225969
-263224,3000,11591.86862
-222221,3000,11606.084563
-261259,3000,11620.947989
-262244,3000,11635.100593
-254231,3000,11649.222748
-246245,3000,11663.909802
-238247,3000,11678.322495
-249211,3000,11692.441107
-242199,3000,11706.967488
-242224,3000,11721.574576
-255233,3000,11735.772346
-265238,3000,11751.09043
-249221,3000,11765.151344
-244225,3000,11786.119236
-256263,3000,11800.502823
-268237,3000,11814.754085
-246208,3000,11828.498699
-272236,3000,11842.823889
-225221,3000,11856.716613
-245196,3000,11870.991379
-257223,3000,11885.608656
-241205,3000,11899.788379
-237195,3000,11914.144175
-236208,3000,11929.134624
-228217,3000,11943.216115
-249209,3000,11958.046509
-250216,3000,11972.195636
-245211,3000,11986.651013
-239208,3000,12001.37917
-233221,3000,12015.576248
-261264,3000,12029.982185
-238209,3000,12044.551374
-254237,3000,12058.59347
-226216,3000,12073.002378
-233228,3000,12087.491021
-234226,3000,12101.980935
-208208,3000,12116.16023
-240221,3000,12130.263554
-227224,3000,12144.623649
-230229,3000,12158.607308
-232224,3000,12172.981846
-233216,3000,12187.153699
-240266,3000,12201.724862
-231224,3000,12216.459386
-222178,3000,12230.911926
-238227,3000,12244.375275
-232240,3000,12258.80665
-237221,3000,12273.431953
-254221,3000,12287.589097
-218226,3000,12301.715543
-238204,3000,12315.402805
-250239,3000,12329.595459
-240197,3000,12343.561701
-219208,3000,12357.481369
-224231,3000,12371.299822
-244258,3000,12385.352432
-233221,3000,12399.25614
-234249,3000,12412.819993
-229217,3000,12427.140582
-221219,3000,12441.244584
-228217,3000,12455.280682
-241258,3000,12469.441217
-217235,3000,12484.069323
-232232,3000,12497.721607
-250222,3000,12511.902614
-235243,3000,12526.373007
-238222,3000,12540.613494
-209246,3000,12554.547473
-244224,3000,12568.79853
-204208,3000,12583.313201
-246250,3000,12598.092034
-223226,3000,12612.341702
-240243,3000,12626.82935
-237237,3000,12641.510043
-204188,3000,12655.356092
-223237,3000,12669.66619
-225244,3000,12683.839543
-220190,3000,12697.630317
-239222,3000,12711.849761
-225218,3000,12725.678076
-234210,3000,12746.960492
-247223,3000,12761.325361
-226225,3000,12775.912022
-233219,3000,12790.036127
-248248,3000,12804.038302
-214230,3000,12818.000739
-240201,3000,12832.076636
-220212,3000,12845.873062
-249249,3000,12859.736915
-216186,3000,12874.155773
-226190,3000,12888.476918
-250216,3000,12903.202067
