#{"t_start": 1676137627.957339, "env_id": null}
r,l,t
10124,3000,98468.009254
10268,3000,98477.058624
11062,3000,98487.31456
10448,3000,98497.122743
10416,3000,98506.825644
10752,3000,98516.395667
10408,3000,98526.216617
10400,3000,98535.840115
10642,3000,98545.629201
10516,3000,98555.069183
10350,3000,98564.461102
10542,3000,98575.041776
10410,3000,98584.418959
10218,3000,98593.634299
10290,3000,98603.1152
10192,3000,98613.024569
10022,3000,98622.3297
10672,3000,98631.870151
10040,3000,98642.334197
10172,3000,98651.39662
10748,3000,98660.646735
10672,3000,98669.993136
10498,3000,98680.245806
10180,3000,98689.901916
10568,3000,98699.403501
10376,3000,98709.304309
10526,3000,98719.47901
10488,3000,98729.129129
10338,3000,98738.850724
10582,3000,98748.81594
10436,3000,98758.678197
10694,3000,98768.900971
10406,3000,98778.667737
10342,3000,98787.97685
10518,3000,98797.599175
10654,3000,98807.472939
10512,3000,98817.080555
10732,3000,98826.901743
10584,3000,98836.797143
10652,3000,98846.520223
10646,3000,98856.137413
10436,3000,98865.378162
10762,3000,98874.938818
9910,3000,98884.135497
10670,3000,98893.951279
10794,3000,98913.084088
10638,3000,98922.678905
10370,3000,98932.05156
10418,3000,98941.741249
10308,3000,98951.238216
10610,3000,98961.226692
10070,3000,98970.492641
10332,3000,98979.647425
10054,3000,98988.758549
10408,3000,98998.064814
9948,3000,99007.64678
10478,3000,99017.600835
10090,3000,99027.018677
10044,3000,99036.531484
10650,3000,99046.098523
10194,3000,99055.255517
10492,3000,99064.654424
10606,3000,99074.153857
10152,3000,99083.936697
10566,3000,99094.119937
10486,3000,99103.785676
10812,3000,99113.303156
10154,3000,99123.190463
10152,3000,99132.618846
10284,3000,99142.555543
10442,3000,99152.265401
10712,3000,99161.8216
10334,3000,99171.660403
10310,3000,99181.564961
10576,3000,99191.30258
10126,3000,99201.440659
10408,3000,99211.229873
10222,3000,99221.020049
10612,3000,99230.749407
10470,3000,99240.891758
10530,3000,99250.268714
10738,3000,99260.046558
10610,3000,99269.84655
10180,3000,99278.987094
10246,3000,99288.519394
10720,3000,99298.339427
